N34,N47,N70,N73,N74,N83,N178,N208,N225,N248,N249,N264,N276,N289,N314,N320,N327,N337,N342,N349,N387,N388,N406,N458,N502,N522,N539,N556,N562,N563,N611,N614,N619,N629,N639,N676,N682,N688,N701,N702,N755,N778,N780,N785,N813,N817,N835,N860,N861,N886,N896,N898,N899,N900,N906
0.321,0.044,0.054000000000000006,0.09520000000000002,0.035,0.052000000000000005,0.05500000000000001,0.213,0.41059999999999997,0.05700000000000001,0.049,0.052000000000000005,0.05600000000000001,0.1778,0.053000000000000005,0.3,0.048,0.049,0.387,0.268,0.045,0.357,0.05500000000000001,0.358,0.153,0.034,0.051000000000000004,0.028000000000000004,0.054000000000000006,0.053000000000000005,0.053000000000000005,0.05600000000000001,0.21139999999999998,0.176,0.043,0.144,0.045,0.052000000000000005,0.048,0.043,0.052000000000000005,0.16,0.05,0.029000000000000005,0.053000000000000005,0.366,0.045,0.046,0.054000000000000006,0.052000000000000005,0.053000000000000005,0.052000000000000005,0.15860000000000002,0.11639999999999999,0.05500000000000001
0.313,0.044,0.054000000000000006,0.166,0.11499999999999999,0.052000000000000005,0.05500000000000001,0.14500000000000002,0.3506,0.05700000000000001,0.049,0.052000000000000005,0.05600000000000001,0.049,0.053000000000000005,0.1952,0.048,0.049,0.387,0.051000000000000004,0.045,0.19640000000000002,0.05500000000000001,0.2538,0.153,0.034,0.051000000000000004,0.028000000000000004,0.054000000000000006,0.053000000000000005,0.053000000000000005,0.2238,0.05700000000000001,0.176,0.043,0.144,0.045,0.052000000000000005,0.048,0.043,0.052000000000000005,0.16,0.05,0.029000000000000005,0.1514,0.366,0.045,0.046,0.256,0.20600000000000002,0.053000000000000005,0.052000000000000005,0.047,0.219,0.05500000000000001
0.311,0.044,0.054000000000000006,0.23759999999999998,0.23499999999999996,0.052000000000000005,0.05500000000000001,0.043,0.281,0.05700000000000001,0.049,0.06999999999999999,0.05600000000000001,0.049,0.053000000000000005,0.1456,0.048,0.049,0.29579999999999995,0.051000000000000004,0.045,0.054000000000000006,0.05500000000000001,0.169,0.305,0.034,0.051000000000000004,0.0708,0.054000000000000006,0.053000000000000005,0.053000000000000005,0.292,0.05700000000000001,0.1498,0.043,0.08320000000000001,0.045,0.052000000000000005,0.048,0.043,0.13920000000000002,0.16,0.202,0.029000000000000005,0.217,0.22820000000000001,0.233,0.046,0.256,0.22679999999999997,0.053000000000000005,0.052000000000000005,0.047,0.219,0.05500000000000001
0.261,0.044,0.054000000000000006,0.345,0.23499999999999996,0.052000000000000005,0.05500000000000001,0.043,0.281,0.05700000000000001,0.049,0.24159999999999998,0.05600000000000001,0.049,0.053000000000000005,0.052000000000000005,0.048,0.049,0.23499999999999996,0.051000000000000004,0.045,0.054000000000000006,0.05500000000000001,0.14600000000000002,0.24,0.034,0.1342,0.242,0.054000000000000006,0.053000000000000005,0.053000000000000005,2.6608,0.101,0.045,0.043,0.196,0.045,0.052000000000000005,0.048,0.043,0.161,0.054000000000000006,0.24,0.029000000000000005,0.217,0.049,0.233,0.046,0.256,0.31,0.053000000000000005,0.052000000000000005,0.047,0.219,0.05500000000000001
0.261,0.08280000000000001,0.054000000000000006,0.25060000000000004,0.11500000000000002,0.052000000000000005,0.05500000000000001,0.043,0.1922,0.05700000000000001,0.049,0.4058,0.05600000000000001,0.049,0.053000000000000005,0.052000000000000005,0.048,0.049,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.236,0.054000000000000006,0.24,0.034,0.371,0.242,0.054000000000000006,0.053000000000000005,0.053000000000000005,3.3808,0.167,0.045,0.043,0.196,0.045,0.052000000000000005,0.048,0.043,0.161,0.054000000000000006,0.24,0.029000000000000005,0.217,0.049,0.233,0.046,0.256,0.31,0.053000000000000005,0.11599999999999999,0.047,0.219,0.05500000000000001
0.253,0.141,0.054000000000000006,0.227,0.035,0.052000000000000005,0.05500000000000001,0.043,0.059,0.05700000000000001,0.049,0.471,0.05600000000000001,0.049,0.121,0.052000000000000005,0.048,0.11339999999999999,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.236,0.054000000000000006,0.24,0.1036,0.371,0.1564,0.054000000000000006,0.053000000000000005,0.053000000000000005,3.412,0.167,0.045,0.043,0.196,0.045,0.2332,0.048,0.1222,0.13920000000000002,0.054000000000000006,0.24,0.029000000000000005,0.1842,0.049,0.233,0.046,0.13480000000000003,0.156,0.053000000000000005,0.21200000000000002,0.047,0.048,0.05500000000000001
0.265,0.141,0.054000000000000006,0.227,0.035,0.052000000000000005,0.05500000000000001,0.043,0.059,0.05700000000000001,0.049,0.417,0.05600000000000001,0.049,0.223,0.052000000000000005,0.048,0.21000000000000002,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.236,0.054000000000000006,0.24860000000000002,0.20800000000000002,0.35019999999999996,0.028000000000000004,0.1868,0.053000000000000005,0.053000000000000005,3.4606000000000003,0.167,0.045,0.1122,0.1678,0.045,0.374,0.048,0.175,0.052000000000000005,0.054000000000000006,0.164,0.22800000000000004,0.053000000000000005,0.049,0.20580000000000004,0.046,0.054000000000000006,0.09359999999999999,0.053000000000000005,0.21200000000000002,0.047,0.048,0.05500000000000001
0.275,0.295,0.054000000000000006,0.048,0.035,0.052000000000000005,0.05500000000000001,0.043,0.059,0.05700000000000001,0.049,0.21739999999999998,0.05600000000000001,0.049,0.223,0.052000000000000005,0.048,0.21000000000000002,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.236,0.054000000000000006,0.191,0.20800000000000002,0.267,0.028000000000000004,0.22000000000000003,0.053000000000000005,0.053000000000000005,1.2031999999999998,0.079,0.045,0.28680000000000005,0.05500000000000001,0.045,0.374,0.048,0.175,0.052000000000000005,0.054000000000000006,0.05,0.22800000000000004,0.053000000000000005,0.049,0.152,0.046,0.1332,0.052000000000000005,0.11240000000000001,0.11600000000000002,0.047,0.048,0.05500000000000001
0.236,0.21739999999999998,0.054000000000000006,0.048,0.035,0.052000000000000005,0.05500000000000001,0.043,0.059,0.1018,0.1046,0.052000000000000005,0.05600000000000001,0.049,0.223,0.052000000000000005,0.0882,0.21000000000000002,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.2274,0.054000000000000006,0.191,0.20800000000000002,0.13740000000000002,0.028000000000000004,0.22000000000000003,0.053000000000000005,0.053000000000000005,0.46699999999999997,0.05700000000000001,0.045,0.334,0.05500000000000001,0.045,0.374,0.048,0.175,0.052000000000000005,0.054000000000000006,0.05,0.2488,0.053000000000000005,0.049,0.152,0.046,0.153,0.052000000000000005,0.152,0.052000000000000005,0.047,0.048,0.05500000000000001
0.33039999999999997,0.198,0.054000000000000006,0.048,0.035,0.14479999999999998,0.05500000000000001,0.043,0.059,0.169,0.188,0.052000000000000005,0.05600000000000001,0.049,0.223,0.1568,0.24900000000000003,0.1456,0.053000000000000005,0.171,0.24,0.054000000000000006,0.155,0.054000000000000006,0.191,0.20800000000000002,0.051000000000000004,0.028000000000000004,0.3526,0.053000000000000005,0.053000000000000005,0.475,0.05700000000000001,0.045,0.334,0.05500000000000001,0.045,0.22800000000000004,0.048,0.043,0.052000000000000005,0.054000000000000006,0.05,0.332,0.053000000000000005,0.049,0.1306,0.046,0.153,0.052000000000000005,0.152,0.052000000000000005,0.047,0.048,0.05500000000000001
0.192,0.48740000000000006,0.054000000000000006,0.048,0.035,0.284,0.05500000000000001,0.229,0.233,0.169,0.188,0.052000000000000005,0.05600000000000001,0.049,0.053000000000000005,0.183,0.24900000000000003,0.049,0.053000000000000005,0.388,0.24,0.054000000000000006,0.155,0.054000000000000006,0.10640000000000001,0.034,0.051000000000000004,0.028000000000000004,0.3082,0.259,0.053000000000000005,0.233,0.05700000000000001,0.1914,0.334,0.05500000000000001,0.045,0.0872,0.048,0.1286,0.1096,0.054000000000000006,0.05,0.21260000000000004,0.053000000000000005,0.049,0.045,0.046,0.1332,0.052000000000000005,0.152,0.052000000000000005,0.047,0.048,0.05500000000000001
0.28480000000000005,0.393,0.054000000000000006,0.1944,0.035,0.284,0.05500000000000001,0.229,0.233,0.169,0.188,0.052000000000000005,0.05600000000000001,0.049,0.053000000000000005,0.183,0.24900000000000003,0.1816,0.205,0.388,0.24,0.054000000000000006,0.11500000000000002,0.169,0.05,0.034,0.051000000000000004,0.028000000000000004,0.275,0.259,0.053000000000000005,0.05600000000000001,0.05700000000000001,0.22800000000000004,0.043,0.05500000000000001,0.045,0.052000000000000005,0.048,0.257,0.196,0.054000000000000006,0.05,0.133,0.053000000000000005,0.049,0.045,0.046,0.054000000000000006,0.052000000000000005,0.053000000000000005,0.052000000000000005,0.1214,0.048,0.178
0.308,0.393,0.054000000000000006,0.231,0.035,0.284,0.05500000000000001,0.229,0.233,0.0794,0.13240000000000002,0.052000000000000005,0.05600000000000001,0.049,0.053000000000000005,0.183,0.24900000000000003,0.27,0.205,0.34,0.24,0.1388,0.05500000000000001,0.2538,0.05,0.034,0.051000000000000004,0.028000000000000004,0.275,0.2178,0.053000000000000005,0.05600000000000001,0.05700000000000001,0.22800000000000004,0.043,0.144,0.045,0.052000000000000005,0.048,0.257,0.196,0.054000000000000006,0.05,0.07060000000000002,0.053000000000000005,0.145,0.045,0.046,0.054000000000000006,0.052000000000000005,0.053000000000000005,0.052000000000000005,0.233,0.048,0.26
0.308,0.2738,0.054000000000000006,0.231,0.035,0.284,0.05500000000000001,0.263,0.233,0.05700000000000001,0.049,0.052000000000000005,0.05600000000000001,0.049,0.053000000000000005,0.14840000000000003,0.08819999999999999,0.27,0.387,0.268,0.12300000000000003,0.16,0.05500000000000001,0.381,0.05,0.034,0.051000000000000004,0.028000000000000004,0.23080000000000003,0.053000000000000005,0.053000000000000005,0.05600000000000001,0.21139999999999998,0.22800000000000004,0.043,0.144,0.045,0.052000000000000005,0.048,0.257,0.305,0.054000000000000006,0.05,0.029000000000000005,0.053000000000000005,0.209,0.045,0.046,0.054000000000000006,0.052000000000000005,0.053000000000000005,0.052000000000000005,0.233,0.048,0.26
0.1288,0.12400000000000003,0.054000000000000006,0.048,0.035,0.052000000000000005,0.05500000000000001,0.28740000000000004,0.059,0.05700000000000001,0.049,0.052000000000000005,0.05600000000000001,0.07339999999999999,0.053000000000000005,0.169,0.048,0.27,0.387,0.13780000000000003,0.045,0.3176,0.05500000000000001,0.335,0.05,0.034,0.051000000000000004,0.028000000000000004,0.054000000000000006,0.053000000000000005,0.053000000000000005,0.05600000000000001,0.27199999999999996,0.15480000000000002,0.043,0.144,0.045,0.052000000000000005,0.048,0.257,0.2474,0.054000000000000006,0.05,0.029000000000000005,0.053000000000000005,0.2972,0.045,0.046,0.054000000000000006,0.052000000000000005,0.053000000000000005,0.0874,0.233,0.219,0.26
0.036,0.044,0.054000000000000006,0.048,0.075,0.052000000000000005,0.05500000000000001,0.213,0.2366,0.05700000000000001,0.049,0.1096,0.05600000000000001,0.171,0.053000000000000005,0.169,0.048,0.2258,0.23499999999999996,0.051000000000000004,0.045,0.3358,0.05500000000000001,0.13880000000000003,0.05,0.034,0.0718,0.028000000000000004,0.054000000000000006,0.053000000000000005,0.053000000000000005,0.05600000000000001,0.36,0.045,0.043,0.10839999999999998,0.045,0.052000000000000005,0.048,0.043,0.161,0.054000000000000006,0.088,0.029000000000000005,0.053000000000000005,0.526,0.045,0.046,0.054000000000000006,0.052000000000000005,0.053000000000000005,0.229,0.233,0.219,0.219
0.036,0.044,0.054000000000000006,0.166,0.23499999999999996,0.052000000000000005,0.05500000000000001,0.1766,0.281,0.05700000000000001,0.049,0.196,0.05600000000000001,0.171,0.053000000000000005,0.169,0.048,0.049,0.23499999999999996,0.051000000000000004,0.045,0.251,0.05500000000000001,0.054000000000000006,0.05,0.034,0.155,0.028000000000000004,0.054000000000000006,0.053000000000000005,0.053000000000000005,0.16399999999999998,0.167,0.045,0.043,0.1396,0.045,0.052000000000000005,0.048,0.0958,0.11740000000000002,0.16,0.24,0.029000000000000005,0.18419999999999997,0.49400000000000005,0.045,0.046,0.054000000000000006,0.13520000000000001,0.053000000000000005,0.229,0.047,0.219,0.05500000000000001
0.036,0.044,0.054000000000000006,0.166,0.23499999999999996,0.052000000000000005,0.05500000000000001,0.201,0.281,0.05700000000000001,0.049,0.196,0.05600000000000001,0.2032,0.053000000000000005,0.052000000000000005,0.048,0.049,0.12580000000000002,0.051000000000000004,0.045,0.251,0.09119999999999999,0.054000000000000006,0.05,0.034,0.155,0.242,0.054000000000000006,0.16499999999999998,0.053000000000000005,0.236,0.167,0.045,0.043,0.196,0.045,0.052000000000000005,0.048,0.175,0.052000000000000005,0.16,0.24,0.029000000000000005,0.217,0.2888,0.045,0.046,0.1752,0.21760000000000002,0.053000000000000005,0.229,0.047,0.219,0.05500000000000001
0.036,0.044,0.054000000000000006,0.166,0.155,0.052000000000000005,0.0858,0.201,0.281,0.05700000000000001,0.049,0.196,0.05600000000000001,0.25880000000000003,0.053000000000000005,0.052000000000000005,0.048,0.17779999999999999,0.053000000000000005,0.051000000000000004,0.045,0.17220000000000002,0.236,0.054000000000000006,0.05,0.034,0.155,0.242,0.054000000000000006,0.24900000000000003,0.053000000000000005,0.236,0.101,0.1236,0.043,0.196,0.045,0.052000000000000005,0.048,0.175,0.052000000000000005,0.16,0.24,0.029000000000000005,0.217,0.07379999999999999,0.045,0.0676,0.256,0.31,0.053000000000000005,0.229,0.047,0.11640000000000002,0.05500000000000001
0.036,0.16720000000000002,0.054000000000000006,0.11880000000000002,0.035,0.052000000000000005,0.209,0.201,0.1922,0.05700000000000001,0.049,0.26880000000000004,0.05600000000000001,0.21000000000000002,0.053000000000000005,0.052000000000000005,0.048,0.21000000000000002,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.236,0.054000000000000006,0.05,0.1036,0.09259999999999999,0.1992,0.054000000000000006,0.265,0.053000000000000005,0.2714,0.05700000000000001,0.176,0.043,0.196,0.045,0.052000000000000005,0.048,0.175,0.052000000000000005,0.11760000000000001,0.24,0.029000000000000005,0.217,0.049,0.045,0.154,0.256,0.2892,0.053000000000000005,0.21539999999999998,0.047,0.048,0.05500000000000001
0.036,0.27559999999999996,0.054000000000000006,0.1196,0.035,0.052000000000000005,0.209,0.16940000000000002,0.059,0.05700000000000001,0.049,0.3146,0.05600000000000001,0.21000000000000002,0.053000000000000005,0.052000000000000005,0.048,0.21000000000000002,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.236,0.054000000000000006,0.191,0.20800000000000002,0.051000000000000004,0.028000000000000004,0.054000000000000006,0.268,0.053000000000000005,0.3292,0.05700000000000001,0.176,0.21600000000000003,0.11140000000000001,0.045,0.11040000000000001,0.148,0.1394,0.052000000000000005,0.054000000000000006,0.088,0.029000000000000005,0.15140000000000003,0.049,0.045,0.154,0.256,0.20600000000000002,0.053000000000000005,0.21200000000000002,0.047,0.048,0.05500000000000001
0.036,0.295,0.054000000000000006,0.227,0.035,0.052000000000000005,0.209,0.043,0.059,0.05700000000000001,0.049,0.381,0.05600000000000001,0.1778,0.053000000000000005,0.052000000000000005,0.048,0.21000000000000002,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.256,0.054000000000000006,0.343,0.20800000000000002,0.051000000000000004,0.028000000000000004,0.054000000000000006,0.30400000000000005,0.053000000000000005,0.354,0.05700000000000001,0.176,0.28680000000000005,0.05500000000000001,0.045,0.3388,0.148,0.1742,0.052000000000000005,0.054000000000000006,0.05,0.1086,0.053000000000000005,0.049,0.045,0.154,0.2156,0.14440000000000003,0.11240000000000001,0.21200000000000002,0.047,0.048,0.05500000000000001
0.059199999999999996,0.295,0.054000000000000006,0.227,0.035,0.052000000000000005,0.209,0.043,0.059,0.05700000000000001,0.049,0.21800000000000003,0.05600000000000001,0.049,0.087,0.052000000000000005,0.048,0.0812,0.053000000000000005,0.051000000000000004,0.045,0.054000000000000006,0.1912,0.077,0.343,0.20800000000000002,0.051000000000000004,0.028000000000000004,0.15360000000000001,0.268,0.053000000000000005,0.354,0.05700000000000001,0.045,0.334,0.05500000000000001,0.045,0.374,0.148,0.23899999999999996,0.1564,0.054000000000000006,0.05,0.22800000000000004,0.053000000000000005,0.049,0.045,0.08919999999999999,0.153,0.052000000000000005,0.152,0.052000000000000005,0.047,0.048,0.05500000000000001
0.152,0.1524,0.054000000000000006,0.227,0.035,0.052000000000000005,0.0858,0.043,0.059,0.05700000000000001,0.049,0.272,0.05600000000000001,0.049,0.223,0.052000000000000005,0.2088,0.049,0.053000000000000005,0.051000000000000004,0.08399999999999999,0.054000000000000006,0.155,0.169,0.3018,0.20800000000000002,0.051000000000000004,0.028000000000000004,0.22000000000000003,0.28,0.053000000000000005,0.354,0.05700000000000001,0.045,0.334,0.05500000000000001,0.045,0.374,0.1532,0.217,0.385,0.054000000000000006,0.05,0.22800000000000004,0.053000000000000005,0.049,0.08780000000000002,0.046,0.153,0.052000000000000005,0.152,0.052000000000000005,0.047,0.048,0.05500000000000001
0.152,0.044,0.054000000000000006,0.227,0.035,0.052000000000000005,0.05500000000000001,0.043,0.059,0.1018,0.049,0.2748,0.05600000000000001,0.049,0.223,0.052000000000000005,0.24900000000000003,0.049,0.053000000000000005,0.051000000000000004,0.24,0.0752,0.155,0.169,0.3246,0.034,0.051000000000000004,0.028000000000000004,0.22000000000000003,0.053000000000000005,0.053000000000000005,0.3498,0.05700000000000001,0.045,0.23020000000000002,0.05500000000000001,0.045,0.3156,0.15399999999999997,0.229,0.385,0.054000000000000006,0.05,0.22800000000000004,0.053000000000000005,0.049,0.152,0.046,0.153,0.052000000000000005,0.152,0.052000000000000005,0.047,0.048,0.05500000000000001
0.152,0.044,0.054000000000000006,0.048,0.035,0.052000000000000005,0.05500000000000001,0.043,0.059,0.169,0.13240000000000002,0.142,0.05600000000000001,0.049,0.223,0.12220000000000002,0.24900000000000003,0.049,0.053000000000000005,0.2246,0.24,0.16,0.095,0.169,0.22900000000000004,0.034,0.051000000000000004,0.028000000000000004,0.22000000000000003,0.053000000000000005,0.053000000000000005,0.3,0.05700000000000001,0.045,0.043,0.05500000000000001,0.045,0.15760000000000002,0.1002,0.20500000000000002,0.47219999999999995,0.054000000000000006,0.05,0.22800000000000004,0.053000000000000005,0.049,0.152,0.046,0.11340000000000001,0.052000000000000005,0.053000000000000005,0.052000000000000005,0.047,0.048,0.05500000000000001
